model,k,trial_id,speaker,fold,condition,identity,target_rank,minimum_confidence,mean_confidence,log_confidence_variance,source_path,confidence_source
wavmark,8,203,english:1447,4,single,16288,,1.0000000000,1.0000000000,-27.6310211159,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_03.wav,valid-window vote fraction
wavmark,8,203,english:1447,4,targeted,61777,2,0.7222222222,0.9461805556,-5.1443527158,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_03.wav,valid-window vote fraction
wavmark,8,203,english:1447,4,targeted,54609,3,0.5135135135,0.9239864865,-4.0119061481,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_03.wav,valid-window vote fraction
wavmark,8,203,english:1447,4,targeted,63825,4,0.5428571429,0.9375000000,-3.9367196039,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_03.wav,valid-window vote fraction
wavmark,8,203,english:1447,4,targeted,15920,6,0.7837837838,0.9662162162,-5.2670367286,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_03.wav,valid-window vote fraction
wavmark,8,203,english:1447,4,targeted,64849,7,0.8529411765,0.9816176471,-6.2487595018,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_03.wav,valid-window vote fraction
wavmark,8,203,english:1447,4,targeted,50513,8,0.5405405405,0.9155405405,-3.8464905823,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_03.wav,valid-window vote fraction
wavmark,8,203,english:1447,4,targeted,15409,9,0.8918918919,0.9763513514,-6.6711887065,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1447/english_1447_03.wav,valid-window vote fraction
wavmark,8,204,english:1455,1,average,62807,,0.6595744681,0.8710106383,-4.2765670971,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_01.wav,valid-window vote fraction (proxy)
wavmark,8,204,english:1455,1,single,33909,,1.0000000000,1.0000000000,-27.6310211159,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_01.wav,valid-window vote fraction
wavmark,8,204,english:1455,1,targeted,39600,1,0.5777777778,0.9527777778,-4.6059420887,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_01.wav,valid-window vote fraction
wavmark,8,204,english:1455,1,targeted,55984,2,0.7272727273,0.9446022727,-5.1263719639,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_01.wav,valid-window vote fraction
wavmark,8,204,english:1455,1,targeted,64868,3,0.7045454545,0.9659090909,-5.2411015621,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_01.wav,valid-window vote fraction
wavmark,8,204,english:1455,1,targeted,47280,4,0.7954545455,0.9730113636,-5.9786658604,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_01.wav,valid-window vote fraction
wavmark,8,204,english:1455,1,targeted,39088,5,0.5227272727,0.9275568182,-3.9267920768,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_01.wav,valid-window vote fraction
wavmark,8,204,english:1455,1,targeted,64176,7,0.7608695652,0.9538043478,-5.4900164029,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_01.wav,valid-window vote fraction
wavmark,8,204,english:1455,1,targeted,55472,9,0.7727272727,0.9403409091,-5.2184932140,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_01.wav,valid-window vote fraction
wavmark,8,204,english:1455,1,targeted,65444,10,0.5333333333,0.9555555556,-4.3174881135,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_01.wav,valid-window vote fraction
wavmark,8,205,english:1455,1,average,59290,,0.5384615385,0.8822115385,-3.9467466341,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_02.wav,valid-window vote fraction (proxy)
wavmark,8,205,english:1455,1,single,13627,,1.0000000000,1.0000000000,-27.6310211159,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_02.wav,valid-window vote fraction
wavmark,8,205,english:1455,1,targeted,24410,5,0.6250000000,0.9492187500,-4.7160875014,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_02.wav,valid-window vote fraction
wavmark,8,206,english:1455,1,average,57343,,0.6304347826,0.8614130435,-4.0811696823,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_03.wav,valid-window vote fraction (proxy)
wavmark,8,206,english:1455,1,single,54696,,0.9545454545,0.9957386364,-8.8508768283,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_03.wav,valid-window vote fraction
wavmark,8,206,english:1455,1,targeted,49707,1,0.8085106383,0.9441489362,-5.5620689666,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_03.wav,valid-window vote fraction
wavmark,8,206,english:1455,1,targeted,49771,2,0.8085106383,0.9388297872,-5.4773622691,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_03.wav,valid-window vote fraction
wavmark,8,206,english:1455,1,targeted,53867,4,0.8043478261,0.9524456522,-5.8203358714,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_03.wav,valid-window vote fraction
wavmark,8,206,english:1455,1,targeted,54058,6,0.6888888889,0.9652777778,-5.1713176756,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_03.wav,valid-window vote fraction
wavmark,8,206,english:1455,1,targeted,54570,7,0.8636363636,0.9829545455,-6.6273959226,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_03.wav,valid-window vote fraction
wavmark,8,206,english:1455,1,targeted,54568,8,0.5454545455,0.9375000000,-4.1527038669,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_03.wav,valid-window vote fraction
wavmark,8,206,english:1455,1,targeted,52785,9,0.8409090909,0.9517045455,-5.8664761274,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_03.wav,valid-window vote fraction
wavmark,8,206,english:1455,1,targeted,53290,10,0.5681818182,0.9076704545,-3.8087246772,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1455/english_1455_03.wav,valid-window vote fraction
wavmark,8,207,english:150,5,average,49107,,0.6382978723,0.8603723404,-4.1168847777,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_01.wav,valid-window vote fraction (proxy)
wavmark,8,207,english:150,5,single,64200,,0.8863636364,0.9829545455,-6.7856199277,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_01.wav,valid-window vote fraction
wavmark,8,207,english:150,5,targeted,16074,1,0.8571428571,0.9732142857,-6.3751338292,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_01.wav,valid-window vote fraction
wavmark,8,207,english:150,5,targeted,47816,2,0.7826086957,0.9347826087,-5.2593875200,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_01.wav,valid-window vote fraction
wavmark,8,207,english:150,5,targeted,14026,3,0.6530612245,0.9438775510,-4.7541109430,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_01.wav,valid-window vote fraction
wavmark,8,207,english:150,5,targeted,32458,5,0.7659574468,0.9694148936,-5.6859131516,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_01.wav,valid-window vote fraction
wavmark,8,207,english:150,5,targeted,32456,8,0.5208333333,0.9309895833,-4.2584013233,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_01.wav,valid-window vote fraction
wavmark,8,208,english:150,5,average,11773,,0.6808510638,0.9002659574,-4.5883436161,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_02.wav,valid-window vote fraction (proxy)
wavmark,8,208,english:150,5,single,21889,,0.9333333333,0.9833333333,-7.6778634985,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_02.wav,valid-window vote fraction
wavmark,8,208,english:150,5,targeted,24032,1,0.8409090909,0.9502840909,-5.7515461607,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_02.wav,valid-window vote fraction
wavmark,8,208,english:150,5,targeted,64324,6,0.5555555556,0.9069444444,-4.1988052770,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_02.wav,valid-window vote fraction
wavmark,8,209,english:150,5,average,15706,,0.8723404255,0.9534574468,-6.0608434948,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_03.wav,valid-window vote fraction (proxy)
wavmark,8,209,english:150,5,single,10507,,0.8510638298,0.9760638298,-6.0939871836,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_03.wav,valid-window vote fraction
wavmark,8,209,english:150,5,targeted,3216,2,0.6250000000,0.9062500000,-4.1799364925,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_03.wav,valid-window vote fraction
wavmark,8,209,english:150,5,targeted,3218,3,0.5400000000,0.9112500000,-4.1702474134,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_03.wav,valid-window vote fraction
wavmark,8,209,english:150,5,targeted,7571,5,0.8541666667,0.9622395833,-6.0555691342,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_03.wav,valid-window vote fraction
wavmark,8,209,english:150,5,targeted,3474,7,0.6808510638,0.9335106383,-4.7116190155,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_03.wav,valid-window vote fraction
wavmark,8,209,english:150,5,targeted,3475,8,0.6734693878,0.9349489796,-4.7085268912,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/150/english_150_03.wav,valid-window vote fraction
wavmark,8,210,english:1502,5,average,12209,,0.5094339623,0.8667452830,-3.6256510590,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_01.wav,valid-window vote fraction (proxy)
wavmark,8,210,english:1502,5,single,2347,,0.8490566038,0.9787735849,-6.1307593500,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_01.wav,valid-window vote fraction
wavmark,8,210,english:1502,5,targeted,5224,1,0.6170212766,0.9375000000,-4.2405587064,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_01.wav,valid-window vote fraction
wavmark,8,210,english:1502,5,targeted,37992,3,0.7608695652,0.9592391304,-5.3438195816,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_01.wav,valid-window vote fraction
wavmark,8,210,english:1502,5,targeted,1322,6,0.7000000000,0.9675000000,-5.2412283994,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_01.wav,valid-window vote fraction
wavmark,8,210,english:1502,5,targeted,5176,8,0.6400000000,0.9362500000,-4.4953353201,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_01.wav,valid-window vote fraction
wavmark,8,210,english:1502,5,targeted,5240,9,0.7872340426,0.9694148936,-5.6531065191,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_01.wav,valid-window vote fraction
wavmark,8,211,english:1502,5,average,62458,,0.5652173913,0.8614130435,-4.0811696823,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_02.wav,valid-window vote fraction (proxy)
wavmark,8,211,english:1502,5,single,39765,,1.0000000000,1.0000000000,-27.6310211159,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_02.wav,valid-window vote fraction
wavmark,8,211,english:1502,5,targeted,29168,3,0.6363636364,0.9545454545,-4.6371855153,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_02.wav,valid-window vote fraction
wavmark,8,211,english:1502,5,targeted,23024,5,0.7500000000,0.9744318182,-5.5895352968,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_02.wav,valid-window vote fraction
wavmark,8,211,english:1502,5,targeted,54256,7,0.5555555556,0.9333333333,-4.1955982959,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_02.wav,valid-window vote fraction
wavmark,8,211,english:1502,5,targeted,62448,8,0.7045454545,0.9659090909,-5.2657941746,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_02.wav,valid-window vote fraction
wavmark,8,212,english:1502,5,average,63422,,0.5625000000,0.9140625000,-3.9671298716,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_03.wav,valid-window vote fraction (proxy)
wavmark,8,212,english:1502,5,single,59220,,1.0000000000,1.0000000000,-27.6310211159,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_03.wav,valid-window vote fraction
wavmark,8,212,english:1502,5,targeted,39313,1,0.6200000000,0.9262500000,-4.5624999005,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_03.wav,valid-window vote fraction
wavmark,8,212,english:1502,5,targeted,39315,2,0.8431372549,0.9534313725,-5.9380349354,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_03.wav,valid-window vote fraction
wavmark,8,212,english:1502,5,targeted,55707,3,0.7547169811,0.9433962264,-5.4049048517,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_03.wav,valid-window vote fraction
wavmark,8,212,english:1502,5,targeted,51601,5,0.5102040816,0.9030612245,-4.0900845942,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_03.wav,valid-window vote fraction
wavmark,8,212,english:1502,5,targeted,55697,10,0.6078431373,0.8811274510,-3.9630210369,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1502/english_1502_03.wav,valid-window vote fraction
wavmark,8,213,english:1553,3,average,43443,,0.5238095238,0.8601190476,-3.5195984335,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_01.wav,valid-window vote fraction (proxy)
wavmark,8,213,english:1553,3,single,42215,,0.9750000000,0.9968750000,-9.5907318279,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_01.wav,valid-window vote fraction
wavmark,8,213,english:1553,3,targeted,41061,1,0.7000000000,0.9375000000,-4.4465651557,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_01.wav,valid-window vote fraction
wavmark,8,213,english:1553,3,targeted,57701,4,0.7857142857,0.9345238095,-5.2045028417,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_01.wav,valid-window vote fraction
wavmark,8,213,english:1553,3,targeted,43329,6,0.5641025641,0.9471153846,-4.4615797897,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_01.wav,valid-window vote fraction
wavmark,8,213,english:1553,3,targeted,57697,7,0.5853658537,0.9054878049,-4.2445433643,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_01.wav,valid-window vote fraction
wavmark,8,213,english:1553,3,targeted,44353,8,0.8205128205,0.9695512821,-5.9340162523,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_01.wav,valid-window vote fraction
wavmark,8,214,english:1553,3,average,22975,,0.5714285714,0.8698979592,-3.9856965574,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_02.wav,valid-window vote fraction (proxy)
wavmark,8,214,english:1553,3,single,24321,,0.9777777778,0.9930555556,-9.1511692294,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_02.wav,valid-window vote fraction
wavmark,8,214,english:1553,3,targeted,30484,4,0.7142857143,0.9272959184,-4.9145439032,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_02.wav,valid-window vote fraction
wavmark,8,214,english:1553,3,targeted,31156,5,0.8913043478,0.9728260870,-6.7663098682,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_02.wav,valid-window vote fraction
wavmark,8,214,english:1553,3,targeted,29172,6,0.6304347826,0.9402173913,-4.4662921715,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_02.wav,valid-window vote fraction
wavmark,8,214,english:1553,3,targeted,29972,8,0.6382978723,0.9135638298,-4.0810715078,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_02.wav,valid-window vote fraction
wavmark,8,214,english:1553,3,targeted,31220,9,0.7826086957,0.9619565217,-5.7759111647,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_02.wav,valid-window vote fraction
wavmark,8,214,english:1553,3,targeted,30516,10,0.7500000000,0.9388020833,-5.0556712226,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_02.wav,valid-window vote fraction
wavmark,8,215,english:1553,3,average,10263,,0.5686274510,0.8835784314,-4.1547585750,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_03.wav,valid-window vote fraction (proxy)
wavmark,8,215,english:1553,3,single,40721,,0.9777777778,0.9958333333,-9.4949407646,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_03.wav,valid-window vote fraction
wavmark,8,215,english:1553,3,targeted,15570,3,0.6666666667,0.9544270833,-4.6730780923,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_03.wav,valid-window vote fraction
wavmark,8,215,english:1553,3,targeted,11730,5,0.8571428571,0.9706632653,-6.2003220945,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_03.wav,valid-window vote fraction
wavmark,8,215,english:1553,3,targeted,16338,7,0.9565217391,0.9904891304,-8.3582731467,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1553/english_1553_03.wav,valid-window vote fraction
wavmark,8,216,english:1578,1,average,13278,,0.5652173913,0.8926630435,-3.9731999806,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_01.wav,valid-window vote fraction (proxy)
wavmark,8,216,english:1578,1,single,53668,,1.0000000000,1.0000000000,-27.6310211159,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_01.wav,valid-window vote fraction
wavmark,8,216,english:1578,1,targeted,13013,1,0.7500000000,0.9431818182,-5.1152213162,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_01.wav,valid-window vote fraction
wavmark,8,216,english:1578,1,targeted,61940,2,0.8974358974,0.9775641026,-6.7068828817,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_01.wav,valid-window vote fraction
wavmark,8,216,english:1578,1,targeted,61653,4,0.6363636364,0.9076704545,-4.6474463110,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_01.wav,valid-window vote fraction
wavmark,8,216,english:1578,1,targeted,61652,5,0.6279069767,0.8968023256,-4.1509374486,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_01.wav,valid-window vote fraction
wavmark,8,216,english:1578,1,targeted,29685,6,0.6590909091,0.9204545455,-4.6710870670,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_01.wav,valid-window vote fraction
wavmark,8,217,english:1578,1,average,46335,,0.5294117647,0.8578431373,-3.8216970904,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_02.wav,valid-window vote fraction (proxy)
wavmark,8,217,english:1578,1,single,41431,,1.0000000000,1.0000000000,-27.6310211159,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_02.wav,valid-window vote fraction
wavmark,8,217,english:1578,1,targeted,40960,1,0.5416666667,0.8763020833,-3.8493866472,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_02.wav,valid-window vote fraction
wavmark,8,217,english:1578,1,targeted,9877,4,0.6470588235,0.9411764706,-4.4963554354,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_02.wav,valid-window vote fraction
wavmark,8,217,english:1578,1,targeted,41619,5,0.5849056604,0.8785377358,-3.9822290339,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_02.wav,valid-window vote fraction
wavmark,8,217,english:1578,1,targeted,50688,7,0.5434782609,0.9171195652,-4.3152218831,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_02.wav,valid-window vote fraction
wavmark,8,218,english:1578,1,average,13815,,0.6666666667,0.9010416667,-4.3903073531,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_03.wav,valid-window vote fraction (proxy)
wavmark,8,218,english:1578,1,single,32530,,0.9318181818,0.9957386364,-8.2082819302,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_03.wav,valid-window vote fraction
wavmark,8,218,english:1578,1,targeted,17848,1,0.6600000000,0.9550000000,-4.8763229564,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_03.wav,valid-window vote fraction
wavmark,8,218,english:1578,1,targeted,26040,2,0.8958333333,0.9804687500,-6.7097181078,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_03.wav,valid-window vote fraction
wavmark,8,218,english:1578,1,targeted,17912,5,0.7843137255,0.9387254902,-5.1157795700,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_03.wav,valid-window vote fraction
wavmark,8,218,english:1578,1,targeted,17784,6,0.6274509804,0.9203431373,-4.3282553959,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_03.wav,valid-window vote fraction
wavmark,8,218,english:1578,1,targeted,25912,7,0.5600000000,0.9575000000,-4.4703115495,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1578/english_1578_03.wav,valid-window vote fraction
wavmark,8,219,english:1594,2,average,49129,,0.6326530612,0.8941326531,-4.0663597144,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,valid-window vote fraction (proxy)
wavmark,8,219,english:1594,2,single,11762,,0.9565217391,0.9959239130,-8.9397803528,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,valid-window vote fraction
wavmark,8,219,english:1594,2,targeted,11442,1,0.5208333333,0.9401041667,-4.2850015435,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,valid-window vote fraction
wavmark,8,219,english:1594,2,targeted,11698,5,0.5744680851,0.9561170213,-4.5250121351,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,valid-window vote fraction
wavmark,8,219,english:1594,2,targeted,15515,6,0.6078431373,0.9044117647,-3.8795983383,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_01.wav,valid-window vote fraction
wavmark,8,220,english:1594,2,average,8187,,0.5098039216,0.8664215686,-3.9386657623,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,valid-window vote fraction (proxy)
wavmark,8,220,english:1594,2,single,55000,,1.0000000000,1.0000000000,-27.6310211159,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,valid-window vote fraction
wavmark,8,220,english:1594,2,targeted,55601,1,0.8888888889,0.9694444444,-6.5199346342,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,valid-window vote fraction
wavmark,8,220,english:1594,2,targeted,55345,2,0.6222222222,0.9541666667,-4.7914346911,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,valid-window vote fraction
wavmark,8,220,english:1594,2,targeted,56241,6,0.7872340426,0.9521276596,-5.7454961066,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,valid-window vote fraction
wavmark,8,220,english:1594,2,targeted,63793,9,0.7777777778,0.9652777778,-5.7421239445,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_02.wav,valid-window vote fraction
wavmark,8,221,english:1594,2,average,53181,,0.5576923077,0.8329326923,-4.0242312941,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,valid-window vote fraction (proxy)
wavmark,8,221,english:1594,2,single,56290,,1.0000000000,1.0000000000,-27.6310211159,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,valid-window vote fraction
wavmark,8,221,english:1594,2,targeted,43813,2,0.8222222222,0.9638888889,-5.8668462145,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,valid-window vote fraction
wavmark,8,221,english:1594,2,targeted,48955,4,0.7608695652,0.9728260870,-5.7024836962,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,valid-window vote fraction
wavmark,8,221,english:1594,2,targeted,47909,5,0.6136363636,0.9602272727,-4.6955210923,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,valid-window vote fraction
wavmark,8,221,english:1594,2,targeted,44581,6,0.5217391304,0.9252717391,-4.0430974202,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1594/english_1594_03.wav,valid-window vote fraction
wavmark,8,222,english:1624,5,average,49013,,0.6739130435,0.9144021739,-4.5692633702,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,valid-window vote fraction (proxy)
wavmark,8,222,english:1624,5,single,58498,,1.0000000000,1.0000000000,-27.6310211159,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,valid-window vote fraction
wavmark,8,222,english:1624,5,targeted,62744,3,0.7777777778,0.9472222222,-5.2998617682,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,valid-window vote fraction
wavmark,8,222,english:1624,5,targeted,57108,5,0.6521739130,0.9442934783,-4.8391177707,/private/users/lym/neural-audio-watermark-collusion-attack/dataset/collusion_300/english/1624/english_1624_01.wav,valid-window vote fraction
